Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 ta//VB|INF|AKT//ROOT//4 ställning//NN|UTR|SIN|IND|NOM//obj//4 till//PP//case//10 hur//HA//advmod//10 rådets//NN|NEU|SIN|DEF|GEN//nmod:poss//9 direktiv//NN|NEU|SIN|IND|NOM//nmod:poss//10 2003/86//RG|NOM//obl//4 ///MID//cc//12 EG//PM|NOM//nmod//10 av//PP//case//16 den//DT|UTR|SIN|DEF//det//16 22//RG|NOM//nummod//16 september//NN|UTR|SIN|IND|NOM//nmod//10 2003//RG|NOM//nummod//16 om//PP//case//19 rätt//NN|UTR|SIN|IND|NOM//obl//4 till//PP//case//21 familjeåterförening//NN|UTR|SIN|IND|NOM//nmod//19 (//PAD//punct//4 EUT//PM|NOM//nmod//24 L//NN|AN//appos//4 251//RG|NOM//flat:name//24 ,//MID//punct//24 03.10.2003//RG|NOM//conj//24 ,//MID//punct//30 s.//NN|AN//nmod//30 12//RG|NOM//nmod//24 )//PAD//punct//4 skall//VB|PRS|AKT//aux//33 genomföras//VB|INF|SFO//parataxis//4 i//PP//case//35 Sverige//PM|NOM//obl//33 .//MAD//punct//33
Sammanfattning av uppdraget;I//PP//case//38 uppdraget//NN|NEU|SIN|DEF|NOM//obl//39 ingår//VB|PRS|AKT//conj//4 också//AB//advmod//39 att//IE//mark//42 utreda//VB|INF|AKT//xcomp//39 hur//HA//advmod//44 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//54 i//PP//case//47 Anhörigkommitténs//PM|GEN//nmod:poss//47 delbetänkande//NN|NEU|SIN|IND|NOM//nmod//44 Vår//PS|UTR|SIN|DEF//nmod:poss//49 anhöriginvandring//NN|UTR|SIN|IND|NOM//obj//44 (//PAD//punct//49 SOU//PM|NOM//appos//49 2002:13//RG|NOM//conj//49 )//PAD//punct//44 förhåller//VB|PRS|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//54 till//PP//case//57 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//54 i//PP//case//59 direktivet//NN|NEU|SIN|DEF|NOM//nmod//57 .//MAD//punct//4
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//63 skall//VB|PRS|AKT//aux//63 lägga//VB|INF|AKT//parataxis//4 fram//PL//compound:prt//63 förslag//NN|NEU|SIN|IND|NOM//obj//63 på//PP//case//68 de//DT|UTR/NEU|PLU|DEF//det//68 författningsändringar//NN|UTR|PLU|IND|NOM//nmod//65 som//HP|-|-|-//nsubj//70 bedöms//VB|PRS|SFO//acl:relcl//68 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//70 .//MAD//punct//63
Sammanfattning av uppdraget;Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//3 skall//VB|PRS|AKT//aux//3 slutligen//AB//advmod//3 göra//VB|INF|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//6 grundlig//JJ|POS|UTR|SIN|IND|NOM//amod//6 analys//NN|UTR|SIN|IND|NOM//obj//3 av//PP//case//9 vilka//HD|UTR/NEU|PLU|IND//det//9 kostnader//NN|UTR|PLU|IND|NOM//nmod//6 som//HP|-|-|-//nsubj//19 föreslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 författningsändringar//NN|UTR|PLU|IND|NOM//nsubj//19 och//KN//cc//15 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 åtgärder//NN|UTR|PLU|IND|NOM//conj//12 kan//VB|PRS|AKT//aux//19 komma//VB|INF|AKT//aux//19 att//IE//mark//19 medföra//VB|INF|AKT//acl:relcl//9 samt//KN//cc//21 lämna//VB|INF|AKT//conj//19 förslag//NN|NEU|SIN|IND|NOM//obj//21 till//PP//case//24 finansiering//NN|UTR|SIN|IND|NOM//nmod//22 .//MAD//punct//3
Sammanfattning av uppdraget;Uppdraget//NN|NEU|SIN|DEF|NOM//nsubj:pass//28 skall//VB|PRS|AKT//aux//28 redovisas//VB|INF|SFO//parataxis//3 senast//AB|SUV//case//32 den//DT|UTR|SIN|DEF//det//32 31//RG|NOM//nummod//32 juli//NN|UTR|SIN|IND|NOM//obl//28 2004//RG|NOM//nummod//32 .//MAD//punct//3
Sammanfattning av uppdraget;Bakgrund//NN|UTR|SIN|IND|NOM//ROOT//0
Sammanfattning av uppdraget;Nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 bestämmelser//NN|UTR|PLU|IND|NOM//ROOT//1
Sammanfattning av uppdraget;I//PP//case//5 2//RG|NOM//nummod//2 kap.//NN|AN//obl//4 4//RG|NOM//nummod//4 §//NN|AN//nmod//5 utlänningslagen//NN|UTR|SIN|DEF|NOM//obl//11 (//PAD//punct//5 1989:529//RG|NOM//appos//5 ,//MID//punct//9 UtlL//PM|NOM//conj//7 )//PAD//punct//5 regleras//VB|PRS|SFO//ROOT//11 i//PP//mark//17 vilka//HD|UTR/NEU|PLU|IND//det//14 fall//NN|NEU|PLU|IND|NOM//obl//17 uppehållstillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//17 får//VB|PRS|AKT//aux//17 ges//VB|INF|SFO//advcl//11 till//PP//case//20 en//DT|UTR|SIN|IND//det//20 utlänning//NN|UTR|SIN|IND|NOM//obl//17 som//HP|-|-|-//nsubj//23 är//VB|PRS|AKT//cop//23 anhörig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//20 till//PP//case//25 någon//PN|UTR|SIN|IND|SUB/OBJ//obl//23 som//HP|-|-|-//nsubj//28 är//VB|PRS|AKT//cop//28 bosatt//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//25 i//PP//case//30 Sverige//PM|NOM//obl//28 eller//KN//cc//33 har//VB|PRS|AKT//aux//33 fått//VB|SUP|AKT//conj//28 uppehållstillstånd//NN|NEU|SIN|IND|NOM//obj//33 för//PP//case//36 bosättning//NN|UTR|SIN|IND|NOM//obl//33 här//AB//advmod//33 .//MID//punct//11
Sammanfattning av uppdraget;Sedan//PP//mark//46 den//DT|UTR|SIN|DEF//det//42 1//RO|NOM//nummod//42 januari//NN|UTR|SIN|IND|NOM//obl//44 1997//RG|NOM//nummod//42 är//VB|PRS|AKT//cop//46 de//DT|UTR/NEU|PLU|DEF//det//46 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//11 som//HP|-|-|-//nsubj:pass//48 omfattas//VB|PRS|SFO//acl:relcl//46 enligt//PP//case//52 paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 första//RO|NOM//amod//52 stycke//NN|NEU|SIN|IND|NOM//nmod//54 1–3//RG|NOM//nummod//54 make//NN|UTR|SIN|IND|NOM//obj//48 ///MID//cc//56 maka//NN|UTR|SIN|IND|NOM//conj//54 och//KN//cc//58 sambo//NN|UTR|SIN|IND|NOM//conj//54 ,//MID//punct//60 minderåriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//46 ogifta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 barn//NN|NEU|PLU|IND|NOM//obj//60 till//PP//case//64 anknytningspersonen//NN|UTR|SIN|DEF|NOM//obl//60 i//PP//case//66 Sverige//PM|NOM//nmod//64 ,//MID//punct//46 om//SN//mark//70 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//70 är//VB|PRS|AKT//advcl//46 eller//KN//cc//74 har//VB|PRS|AKT//aux//74 varit//VB|SUP|AKT//cop//74 hemmavarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//70 hos//PP//case//76 anknytningspersonen//NN|UTR|SIN|DEF|NOM//obl//74 samt//KN//cc//79 annan//JJ|POS|UTR|SIN|IND|NOM//amod//79 anhörig//JJ|POS|UTR|SIN|IND|NOM//conj//74 som//HP|-|-|-//nsubj//81 ingått//VB|SUP|AKT//acl:relcl//79 i//PP//case//84 samma//DT|UTR/NEU|SIN/PLU|IND//det//84 hushåll//NN|NEU|SIN|IND|NOM//obl//81 som//KN//mark//86 anknytningspersonen//NN|UTR|SIN|DEF|NOM//acl//84 .//MAD//punct//11
Sammanfattning av uppdraget;Paragrafens//NN|UTR|SIN|DEF|GEN//nmod:poss//90 första//RO|NOM//amod//90 stycke//NN|NEU|SIN|IND|NOM//nsubj//92 4//RG|NOM//nummod//92 föreskriver//VB|PRS|AKT//parataxis//11 att//SN//mark//96 tillstånd//NN|NEU|SIN|IND|NOM//nsubj:pass//96 får//VB|PRS|AKT//aux//96 ges//VB|INF|SFO//acl//92 till//PP//case//99 en//DT|UTR|SIN|IND//det//99 utlänning//NN|UTR|SIN|IND|NOM//obl//96 som//HP|-|-|-//nsubj//104 på//PP//case//103 annat//JJ|POS|NEU|SIN|IND|NOM//amod//103 sätt//NN|NEU|SIN|IND|NOM//obl//104 har//VB|PRS|AKT//acl:relcl//99 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//106 anknytning//NN|UTR|SIN|IND|NOM//obj//104 till//PP//case//108 Sverige//PM|NOM//obl//104 .//MAD//punct//11
